model_id,item_id,correct
claude-opus-4-6,673784c950c4b58b2154e4ef,0.0
claude-sonnet-4-5,673784c950c4b58b2154e4ef,0.0
claude-opus-4-5,673784c950c4b58b2154e4ef,0.0
gemini-3-5-flash,673784c950c4b58b2154e4ef,0.0
gemini-3-1-flash-lite,673784c950c4b58b2154e4ef,0.0
gemini-2-5-pro,673784c950c4b58b2154e4ef,0.0
gemini-2-5-flash,673784c950c4b58b2154e4ef,0.0
gemini-2-5-flash-lite,673784c950c4b58b2154e4ef,0.0
deepseek-v3,673784c950c4b58b2154e4ef,0.0
deepseek-v4-flash,673784c950c4b58b2154e4ef,0.0
deepseek-v4-pro,673784c950c4b58b2154e4ef,0.0
o3-mini,67379dd995d9299b8ac8439c,0.0
o4-mini,67379dd995d9299b8ac8439c,0.0
deepseek-r1,67379dd995d9299b8ac8439c,1.0
gpt-4o-2024-11-20,67379dd995d9299b8ac8439c,0.0
gpt-5-mini,67379dd995d9299b8ac8439c,0.0
gpt-4-1,67379dd995d9299b8ac8439c,0.0
gpt-4-1-mini,67379dd995d9299b8ac8439c,0.0
gpt-4-1-nano,67379dd995d9299b8ac8439c,1.0
gpt-5-4-mini,67379dd995d9299b8ac8439c,0.0
gpt-5-4-nano,67379dd995d9299b8ac8439c,0.0
gpt-5-nano,67379dd995d9299b8ac8439c,1.0
gpt-4o-mini,67379dd995d9299b8ac8439c,0.0
claude-opus-4-7,67379dd995d9299b8ac8439c,0.0
claude-sonnet-4-6,67379dd995d9299b8ac8439c,0.0
claude-haiku-4-5,67379dd995d9299b8ac8439c,0.0
claude-opus-4-6,67379dd995d9299b8ac8439c,0.0
claude-sonnet-4-5,67379dd995d9299b8ac8439c,0.0
claude-opus-4-5,67379dd995d9299b8ac8439c,0.0
gemini-3-5-flash,67379dd995d9299b8ac8439c,0.0
gemini-3-1-flash-lite,67379dd995d9299b8ac8439c,0.0
gemini-2-5-pro,67379dd995d9299b8ac8439c,
gemini-2-5-flash,67379dd995d9299b8ac8439c,0.0
gemini-2-5-flash-lite,67379dd995d9299b8ac8439c,0.0
deepseek-v3,67379dd995d9299b8ac8439c,0.0
deepseek-v4-flash,67379dd995d9299b8ac8439c,
deepseek-v4-pro,67379dd995d9299b8ac8439c,1.0
o3-mini,6737b422d3949406f1ed580b,0.0
o4-mini,6737b422d3949406f1ed580b,1.0
deepseek-r1,6737b422d3949406f1ed580b,
gpt-4o-2024-11-20,6737b422d3949406f1ed580b,0.0
gpt-5-mini,6737b422d3949406f1ed580b,1.0
gpt-4-1,6737b422d3949406f1ed580b,0.0
gpt-4-1-mini,6737b422d3949406f1ed580b,0.0
gpt-4-1-nano,6737b422d3949406f1ed580b,1.0
gpt-5-4-mini,6737b422d3949406f1ed580b,0.0
gpt-5-4-nano,6737b422d3949406f1ed580b,0.0
gpt-5-nano,6737b422d3949406f1ed580b,0.0
gpt-4o-mini,6737b422d3949406f1ed580b,0.0
claude-opus-4-7,6737b422d3949406f1ed580b,1.0
claude-sonnet-4-6,6737b422d3949406f1ed580b,0.0
claude-haiku-4-5,6737b422d3949406f1ed580b,0.0
claude-opus-4-6,6737b422d3949406f1ed580b,1.0
claude-sonnet-4-5,6737b422d3949406f1ed580b,0.0
claude-opus-4-5,6737b422d3949406f1ed580b,0.0
gemini-3-5-flash,6737b422d3949406f1ed580b,1.0
gemini-3-1-flash-lite,6737b422d3949406f1ed580b,0.0
gemini-2-5-pro,6737b422d3949406f1ed580b,0.0
gemini-2-5-flash,6737b422d3949406f1ed580b,0.0
gemini-2-5-flash-lite,6737b422d3949406f1ed580b,0.0
deepseek-v3,6737b422d3949406f1ed580b,0.0
deepseek-v4-flash,6737b422d3949406f1ed580b,1.0
deepseek-v4-pro,6737b422d3949406f1ed580b,
o3-mini,673818e39b3842b34824240d,0.0
o4-mini,673818e39b3842b34824240d,0.0
deepseek-r1,673818e39b3842b34824240d,
gpt-4o-2024-11-20,673818e39b3842b34824240d,0.0
gpt-5-mini,673818e39b3842b34824240d,0.0
gpt-4-1,673818e39b3842b34824240d,0.0
gpt-4-1-mini,673818e39b3842b34824240d,0.0
gpt-4-1-nano,673818e39b3842b34824240d,0.0
gpt-5-4-mini,673818e39b3842b34824240d,0.0
gpt-5-4-nano,673818e39b3842b34824240d,0.0
gpt-5-nano,673818e39b3842b34824240d,0.0
gpt-4o-mini,673818e39b3842b34824240d,0.0
claude-opus-4-7,673818e39b3842b34824240d,0.0
claude-sonnet-4-6,673818e39b3842b34824240d,0.0
claude-haiku-4-5,673818e39b3842b34824240d,0.0
claude-opus-4-6,673818e39b3842b34824240d,0.0
claude-sonnet-4-5,673818e39b3842b34824240d,0.0
claude-opus-4-5,673818e39b3842b34824240d,0.0
gemini-3-5-flash,673818e39b3842b34824240d,0.0
gemini-3-1-flash-lite,673818e39b3842b34824240d,0.0
gemini-2-5-pro,673818e39b3842b34824240d,
gemini-2-5-flash,673818e39b3842b34824240d,0.0
gemini-2-5-flash-lite,673818e39b3842b34824240d,0.0
deepseek-v3,673818e39b3842b34824240d,0.0
deepseek-v4-flash,673818e39b3842b34824240d,
deepseek-v4-pro,673818e39b3842b34824240d,
o3-mini,67381a8ee4ea03183132a559,0.0
o4-mini,67381a8ee4ea03183132a559,0.0
deepseek-r1,67381a8ee4ea03183132a559,1.0
gpt-4o-2024-11-20,67381a8ee4ea03183132a559,0.0
gpt-5-mini,67381a8ee4ea03183132a559,0.0
gpt-4-1,67381a8ee4ea03183132a559,0.0
gpt-4-1-mini,67381a8ee4ea03183132a559,0.0
gpt-4-1-nano,67381a8ee4ea03183132a559,0.0
gpt-5-4-mini,67381a8ee4ea03183132a559,0.0
gpt-5-4-nano,67381a8ee4ea03183132a559,0.0
gpt-5-nano,67381a8ee4ea03183132a559,0.0
gpt-4o-mini,67381a8ee4ea03183132a559,0.0
claude-opus-4-7,67381a8ee4ea03183132a559,1.0
claude-sonnet-4-6,67381a8ee4ea03183132a559,1.0
claude-haiku-4-5,67381a8ee4ea03183132a559,0.0
claude-opus-4-6,67381a8ee4ea03183132a559,1.0
claude-sonnet-4-5,67381a8ee4ea03183132a559,0.0
claude-opus-4-5,67381a8ee4ea03183132a559,0.0
gemini-3-5-flash,67381a8ee4ea03183132a559,1.0
gemini-3-1-flash-lite,67381a8ee4ea03183132a559,0.0
gemini-2-5-pro,67381a8ee4ea03183132a559,1.0
gemini-2-5-flash,67381a8ee4ea03183132a559,1.0
gemini-2-5-flash-lite,67381a8ee4ea03183132a559,0.0
deepseek-v3,67381a8ee4ea03183132a559,0.0
deepseek-v4-flash,67381a8ee4ea03183132a559,1.0
deepseek-v4-pro,67381a8ee4ea03183132a559,1.0
o3-mini,67383288f2df805520bc86b5,0.0
o4-mini,67383288f2df805520bc86b5,0.0
deepseek-r1,67383288f2df805520bc86b5,0.0
gpt-4o-2024-11-20,67383288f2df805520bc86b5,0.0
gpt-5-mini,67383288f2df805520bc86b5,0.0
gpt-4-1,67383288f2df805520bc86b5,0.0
gpt-4-1-mini,67383288f2df805520bc86b5,0.0
gpt-4-1-nano,67383288f2df805520bc86b5,0.0
gpt-5-4-mini,67383288f2df805520bc86b5,0.0
gpt-5-4-nano,67383288f2df805520bc86b5,0.0
gpt-5-nano,67383288f2df805520bc86b5,0.0
gpt-4o-mini,67383288f2df805520bc86b5,0.0
claude-opus-4-7,67383288f2df805520bc86b5,0.0
claude-sonnet-4-6,67383288f2df805520bc86b5,0.0
claude-haiku-4-5,67383288f2df805520bc86b5,0.0
claude-opus-4-6,67383288f2df805520bc86b5,0.0
claude-sonnet-4-5,67383288f2df805520bc86b5,0.0
claude-opus-4-5,67383288f2df805520bc86b5,0.0
gemini-3-5-flash,67383288f2df805520bc86b5,0.0
gemini-3-1-flash-lite,67383288f2df805520bc86b5,0.0
gemini-2-5-pro,67383288f2df805520bc86b5,0.0
gemini-2-5-flash,67383288f2df805520bc86b5,0.0
gemini-2-5-flash-lite,67383288f2df805520bc86b5,0.0
deepseek-v3,67383288f2df805520bc86b5,0.0
deepseek-v4-flash,67383288f2df805520bc86b5,0.0
deepseek-v4-pro,67383288f2df805520bc86b5,0.0
o3-mini,6738373cf2df805520bc86ce,0.0
o4-mini,6738373cf2df805520bc86ce,0.0
deepseek-r1,6738373cf2df805520bc86ce,0.0
gpt-4o-2024-11-20,6738373cf2df805520bc86ce,0.0
gpt-5-mini,6738373cf2df805520bc86ce,0.0
gpt-4-1,6738373cf2df805520bc86ce,0.0
gpt-4-1-mini,6738373cf2df805520bc86ce,0.0
gpt-4-1-nano,6738373cf2df805520bc86ce,0.0
gpt-5-4-mini,6738373cf2df805520bc86ce,0.0
gpt-5-4-nano,6738373cf2df805520bc86ce,0.0
gpt-5-nano,6738373cf2df805520bc86ce,0.0
gpt-4o-mini,6738373cf2df805520bc86ce,0.0
claude-opus-4-7,6738373cf2df805520bc86ce,0.0
claude-sonnet-4-6,6738373cf2df805520bc86ce,0.0
claude-haiku-4-5,6738373cf2df805520bc86ce,0.0
claude-opus-4-6,6738373cf2df805520bc86ce,0.0
claude-sonnet-4-5,6738373cf2df805520bc86ce,0.0
claude-opus-4-5,6738373cf2df805520bc86ce,0.0
gemini-3-5-flash,6738373cf2df805520bc86ce,0.0
gemini-3-1-flash-lite,6738373cf2df805520bc86ce,0.0
gemini-2-5-pro,6738373cf2df805520bc86ce,0.0
gemini-2-5-flash,6738373cf2df805520bc86ce,0.0
gemini-2-5-flash-lite,6738373cf2df805520bc86ce,0.0
deepseek-v3,6738373cf2df805520bc86ce,0.0
deepseek-v4-flash,6738373cf2df805520bc86ce,0.0
deepseek-v4-pro,6738373cf2df805520bc86ce,
o3-mini,6738d6a4475748524584b23c,0.0
o4-mini,6738d6a4475748524584b23c,0.0
deepseek-r1,6738d6a4475748524584b23c,
gpt-4o-2024-11-20,6738d6a4475748524584b23c,0.0
gpt-5-mini,6738d6a4475748524584b23c,0.0
gpt-4-1,6738d6a4475748524584b23c,0.0
gpt-4-1-mini,6738d6a4475748524584b23c,0.0
gpt-4-1-nano,6738d6a4475748524584b23c,0.0
gpt-5-4-mini,6738d6a4475748524584b23c,0.0
gpt-5-4-nano,6738d6a4475748524584b23c,0.0
gpt-5-nano,6738d6a4475748524584b23c,0.0
gpt-4o-mini,6738d6a4475748524584b23c,0.0
claude-opus-4-7,6738d6a4475748524584b23c,0.0
claude-sonnet-4-6,6738d6a4475748524584b23c,0.0
claude-haiku-4-5,6738d6a4475748524584b23c,0.0
claude-opus-4-6,6738d6a4475748524584b23c,0.0
claude-sonnet-4-5,6738d6a4475748524584b23c,0.0
claude-opus-4-5,6738d6a4475748524584b23c,0.0
gemini-3-5-flash,6738d6a4475748524584b23c,0.0
gemini-3-1-flash-lite,6738d6a4475748524584b23c,0.0
gemini-2-5-pro,6738d6a4475748524584b23c,0.0
gemini-2-5-flash,6738d6a4475748524584b23c,0.0
gemini-2-5-flash-lite,6738d6a4475748524584b23c,0.0
deepseek-v3,6738d6a4475748524584b23c,0.0
deepseek-v4-flash,6738d6a4475748524584b23c,
deepseek-v4-pro,6738d6a4475748524584b23c,
o3-mini,6738df8c201a2bd66499797a,0.0
o4-mini,6738df8c201a2bd66499797a,0.0
deepseek-r1,6738df8c201a2bd66499797a,0.0
gpt-4o-2024-11-20,6738df8c201a2bd66499797a,0.0
gpt-5-mini,6738df8c201a2bd66499797a,0.0
gpt-4-1,6738df8c201a2bd66499797a,0.0
gpt-4-1-mini,6738df8c201a2bd66499797a,0.0
gpt-4-1-nano,6738df8c201a2bd66499797a,0.0
gpt-5-4-mini,6738df8c201a2bd66499797a,0.0
gpt-5-4-nano,6738df8c201a2bd66499797a,0.0
gpt-5-nano,6738df8c201a2bd66499797a,0.0
gpt-4o-mini,6738df8c201a2bd66499797a,0.0
claude-opus-4-7,6738df8c201a2bd66499797a,1.0
claude-sonnet-4-6,6738df8c201a2bd66499797a,0.0
claude-haiku-4-5,6738df8c201a2bd66499797a,0.0
claude-opus-4-6,6738df8c201a2bd66499797a,1.0
claude-sonnet-4-5,6738df8c201a2bd66499797a,1.0
claude-opus-4-5,6738df8c201a2bd66499797a,1.0
gemini-3-5-flash,6738df8c201a2bd66499797a,1.0
gemini-3-1-flash-lite,6738df8c201a2bd66499797a,0.0
gemini-2-5-pro,6738df8c201a2bd66499797a,0.0
gemini-2-5-flash,6738df8c201a2bd66499797a,0.0
gemini-2-5-flash-lite,6738df8c201a2bd66499797a,0.0
deepseek-v3,6738df8c201a2bd66499797a,0.0
deepseek-v4-flash,6738df8c201a2bd66499797a,0.0
deepseek-v4-pro,6738df8c201a2bd66499797a,
o3-mini,6738e2bb0afc5078575438b5,0.0
o4-mini,6738e2bb0afc5078575438b5,0.0
deepseek-r1,6738e2bb0afc5078575438b5,0.0
gpt-4o-2024-11-20,6738e2bb0afc5078575438b5,0.0
gpt-5-mini,6738e2bb0afc5078575438b5,0.0
gpt-4-1,6738e2bb0afc5078575438b5,0.0
gpt-4-1-mini,6738e2bb0afc5078575438b5,0.0
gpt-4-1-nano,6738e2bb0afc5078575438b5,0.0
gpt-5-4-mini,6738e2bb0afc5078575438b5,0.0
gpt-5-4-nano,6738e2bb0afc5078575438b5,0.0
gpt-5-nano,6738e2bb0afc5078575438b5,0.0
gpt-4o-mini,6738e2bb0afc5078575438b5,0.0
claude-opus-4-7,6738e2bb0afc5078575438b5,1.0
claude-sonnet-4-6,6738e2bb0afc5078575438b5,0.0
claude-haiku-4-5,6738e2bb0afc5078575438b5,0.0
claude-opus-4-6,6738e2bb0afc5078575438b5,0.0
claude-sonnet-4-5,6738e2bb0afc5078575438b5,0.0
claude-opus-4-5,6738e2bb0afc5078575438b5,0.0
gemini-3-5-flash,6738e2bb0afc5078575438b5,1.0
gemini-3-1-flash-lite,6738e2bb0afc5078575438b5,0.0
gemini-2-5-pro,6738e2bb0afc5078575438b5,1.0
gemini-2-5-flash,6738e2bb0afc5078575438b5,0.0
gemini-2-5-flash-lite,6738e2bb0afc5078575438b5,0.0
deepseek-v3,6738e2bb0afc5078575438b5,0.0
deepseek-v4-flash,6738e2bb0afc5078575438b5,
deepseek-v4-pro,6738e2bb0afc5078575438b5,
o3-mini,6738f778851b80b033aa8654,0.0
o4-mini,6738f778851b80b033aa8654,0.0
deepseek-r1,6738f778851b80b033aa8654,
gpt-4o-2024-11-20,6738f778851b80b033aa8654,0.0
gpt-5-mini,6738f778851b80b033aa8654,0.0
gpt-4-1,6738f778851b80b033aa8654,0.0
gpt-4-1-mini,6738f778851b80b033aa8654,0.0
gpt-4-1-nano,6738f778851b80b033aa8654,0.0
gpt-5-4-mini,6738f778851b80b033aa8654,0.0
gpt-5-4-nano,6738f778851b80b033aa8654,0.0
gpt-5-nano,6738f778851b80b033aa8654,
gpt-4o-mini,6738f778851b80b033aa8654,0.0
claude-opus-4-7,6738f778851b80b033aa8654,0.0
claude-sonnet-4-6,6738f778851b80b033aa8654,0.0
claude-haiku-4-5,6738f778851b80b033aa8654,0.0
claude-opus-4-6,6738f778851b80b033aa8654,0.0
claude-sonnet-4-5,6738f778851b80b033aa8654,0.0
claude-opus-4-5,6738f778851b80b033aa8654,0.0
gemini-3-5-flash,6738f778851b80b033aa8654,0.0
gemini-3-1-flash-lite,6738f778851b80b033aa8654,0.0
gemini-2-5-pro,6738f778851b80b033aa8654,
gemini-2-5-flash,6738f778851b80b033aa8654,0.0
gemini-2-5-flash-lite,6738f778851b80b033aa8654,0.0
deepseek-v3,6738f778851b80b033aa8654,0.0
deepseek-v4-flash,6738f778851b80b033aa8654,
deepseek-v4-pro,6738f778851b80b033aa8654,
o3-mini,67393de74954110962f03245,0.0
o4-mini,67393de74954110962f03245,0.0
deepseek-r1,67393de74954110962f03245,0.0
gpt-4o-2024-11-20,67393de74954110962f03245,0.0
gpt-5-mini,67393de74954110962f03245,0.0
gpt-4-1,67393de74954110962f03245,0.0
gpt-4-1-mini,67393de74954110962f03245,0.0
gpt-4-1-nano,67393de74954110962f03245,1.0
gpt-5-4-mini,67393de74954110962f03245,0.0
gpt-5-4-nano,67393de74954110962f03245,0.0
gpt-5-nano,67393de74954110962f03245,0.0
gpt-4o-mini,67393de74954110962f03245,0.0
claude-opus-4-7,67393de74954110962f03245,0.0
claude-sonnet-4-6,67393de74954110962f03245,0.0
claude-haiku-4-5,67393de74954110962f03245,0.0
claude-opus-4-6,67393de74954110962f03245,0.0
claude-sonnet-4-5,67393de74954110962f03245,0.0
claude-opus-4-5,67393de74954110962f03245,0.0
gemini-3-5-flash,67393de74954110962f03245,0.0
gemini-3-1-flash-lite,67393de74954110962f03245,0.0
gemini-2-5-pro,67393de74954110962f03245,0.0
gemini-2-5-flash,67393de74954110962f03245,0.0
gemini-2-5-flash-lite,67393de74954110962f03245,1.0
deepseek-v3,67393de74954110962f03245,0.0
deepseek-v4-flash,67393de74954110962f03245,0.0
deepseek-v4-pro,67393de74954110962f03245,0.0
o3-mini,67396490173834c134fbaceb,
o4-mini,67396490173834c134fbaceb,0.0
deepseek-r1,67396490173834c134fbaceb,0.0
gpt-4o-2024-11-20,67396490173834c134fbaceb,0.0
gpt-5-mini,67396490173834c134fbaceb,0.0
gpt-4-1,67396490173834c134fbaceb,0.0
gpt-4-1-mini,67396490173834c134fbaceb,0.0
gpt-4-1-nano,67396490173834c134fbaceb,0.0
gpt-5-4-mini,67396490173834c134fbaceb,0.0
gpt-5-4-nano,67396490173834c134fbaceb,0.0
gpt-5-nano,67396490173834c134fbaceb,0.0
gpt-4o-mini,67396490173834c134fbaceb,0.0
claude-opus-4-7,67396490173834c134fbaceb,0.0
claude-sonnet-4-6,67396490173834c134fbaceb,0.0
claude-haiku-4-5,67396490173834c134fbaceb,0.0
claude-opus-4-6,67396490173834c134fbaceb,0.0
claude-sonnet-4-5,67396490173834c134fbaceb,0.0
claude-opus-4-5,67396490173834c134fbaceb,0.0
gemini-3-5-flash,67396490173834c134fbaceb,0.0
gemini-3-1-flash-lite,67396490173834c134fbaceb,0.0
gemini-2-5-pro,67396490173834c134fbaceb,0.0
gemini-2-5-flash,67396490173834c134fbaceb,1.0
gemini-2-5-flash-lite,67396490173834c134fbaceb,0.0
deepseek-v3,67396490173834c134fbaceb,0.0
deepseek-v4-flash,67396490173834c134fbaceb,0.0
deepseek-v4-pro,67396490173834c134fbaceb,0.0
o3-mini,6739691ecea30e65e1f96876,0.0
o4-mini,6739691ecea30e65e1f96876,0.0
deepseek-r1,6739691ecea30e65e1f96876,
gpt-4o-2024-11-20,6739691ecea30e65e1f96876,1.0
gpt-5-mini,6739691ecea30e65e1f96876,0.0
gpt-4-1,6739691ecea30e65e1f96876,1.0
gpt-4-1-mini,6739691ecea30e65e1f96876,0.0
gpt-4-1-nano,6739691ecea30e65e1f96876,0.0
gpt-5-4-mini,6739691ecea30e65e1f96876,0.0
gpt-5-4-nano,6739691ecea30e65e1f96876,0.0
gpt-5-nano,6739691ecea30e65e1f96876,0.0
gpt-4o-mini,6739691ecea30e65e1f96876,0.0
claude-opus-4-7,6739691ecea30e65e1f96876,1.0
claude-sonnet-4-6,6739691ecea30e65e1f96876,0.0
claude-haiku-4-5,6739691ecea30e65e1f96876,0.0
claude-opus-4-6,6739691ecea30e65e1f96876,1.0
claude-sonnet-4-5,6739691ecea30e65e1f96876,1.0
claude-opus-4-5,6739691ecea30e65e1f96876,1.0
gemini-3-5-flash,6739691ecea30e65e1f96876,1.0
gemini-3-1-flash-lite,6739691ecea30e65e1f96876,0.0
gemini-2-5-pro,6739691ecea30e65e1f96876,
gemini-2-5-flash,6739691ecea30e65e1f96876,1.0
gemini-2-5-flash-lite,6739691ecea30e65e1f96876,1.0
deepseek-v3,6739691ecea30e65e1f96876,0.0
deepseek-v4-flash,6739691ecea30e65e1f96876,
deepseek-v4-pro,6739691ecea30e65e1f96876,
o3-mini,6739e06f5a81384176dd28cd,0.0
o4-mini,6739e06f5a81384176dd28cd,0.0
deepseek-r1,6739e06f5a81384176dd28cd,
gpt-4o-2024-11-20,6739e06f5a81384176dd28cd,0.0
gpt-5-mini,6739e06f5a81384176dd28cd,1.0
gpt-4-1,6739e06f5a81384176dd28cd,0.0
gpt-4-1-mini,6739e06f5a81384176dd28cd,0.0
gpt-4-1-nano,6739e06f5a81384176dd28cd,0.0
gpt-5-4-mini,6739e06f5a81384176dd28cd,1.0
gpt-5-4-nano,6739e06f5a81384176dd28cd,0.0
gpt-5-nano,6739e06f5a81384176dd28cd,
gpt-4o-mini,6739e06f5a81384176dd28cd,0.0
claude-opus-4-7,6739e06f5a81384176dd28cd,1.0
claude-sonnet-4-6,6739e06f5a81384176dd28cd,0.0
claude-haiku-4-5,6739e06f5a81384176dd28cd,0.0
claude-opus-4-6,6739e06f5a81384176dd28cd,0.0
claude-sonnet-4-5,6739e06f5a81384176dd28cd,0.0
claude-opus-4-5,6739e06f5a81384176dd28cd,0.0
gemini-3-5-flash,6739e06f5a81384176dd28cd,0.0
gemini-3-1-flash-lite,6739e06f5a81384176dd28cd,0.0
gemini-2-5-pro,6739e06f5a81384176dd28cd,
gemini-2-5-flash,6739e06f5a81384176dd28cd,0.0
gemini-2-5-flash-lite,6739e06f5a81384176dd28cd,0.0
deepseek-v3,6739e06f5a81384176dd28cd,0.0
deepseek-v4-flash,6739e06f5a81384176dd28cd,
deepseek-v4-pro,6739e06f5a81384176dd28cd,1.0
o3-mini,673a2f99b526858a94683ad1,0.0
o4-mini,673a2f99b526858a94683ad1,0.0
deepseek-r1,673a2f99b526858a94683ad1,
gpt-4o-2024-11-20,673a2f99b526858a94683ad1,0.0
gpt-5-mini,673a2f99b526858a94683ad1,0.0
gpt-4-1,673a2f99b526858a94683ad1,0.0
gpt-4-1-mini,673a2f99b526858a94683ad1,0.0
gpt-4-1-nano,673a2f99b526858a94683ad1,0.0
gpt-5-4-mini,673a2f99b526858a94683ad1,0.0
gpt-5-4-nano,673a2f99b526858a94683ad1,0.0
gpt-5-nano,673a2f99b526858a94683ad1,
gpt-4o-mini,673a2f99b526858a94683ad1,0.0
claude-opus-4-7,673a2f99b526858a94683ad1,1.0
claude-sonnet-4-6,673a2f99b526858a94683ad1,1.0
claude-haiku-4-5,673a2f99b526858a94683ad1,0.0
claude-opus-4-6,673a2f99b526858a94683ad1,1.0
claude-sonnet-4-5,673a2f99b526858a94683ad1,0.0
claude-opus-4-5,673a2f99b526858a94683ad1,0.0
gemini-3-5-flash,673a2f99b526858a94683ad1,1.0
gemini-3-1-flash-lite,673a2f99b526858a94683ad1,0.0
gemini-2-5-pro,673a2f99b526858a94683ad1,
gemini-2-5-flash,673a2f99b526858a94683ad1,0.0
gemini-2-5-flash-lite,673a2f99b526858a94683ad1,0.0
deepseek-v3,673a2f99b526858a94683ad1,0.0
deepseek-v4-flash,673a2f99b526858a94683ad1,
deepseek-v4-pro,673a2f99b526858a94683ad1,
o3-mini,673a5f9b329d98c7d4b69d5f,1.0
o4-mini,673a5f9b329d98c7d4b69d5f,1.0
deepseek-r1,673a5f9b329d98c7d4b69d5f,
gpt-4o-2024-11-20,673a5f9b329d98c7d4b69d5f,0.0
gpt-5-mini,673a5f9b329d98c7d4b69d5f,1.0
gpt-4-1,673a5f9b329d98c7d4b69d5f,0.0
gpt-4-1-mini,673a5f9b329d98c7d4b69d5f,0.0
gpt-4-1-nano,673a5f9b329d98c7d4b69d5f,0.0
gpt-5-4-mini,673a5f9b329d98c7d4b69d5f,0.0
gpt-5-4-nano,673a5f9b329d98c7d4b69d5f,0.0
gpt-5-nano,673a5f9b329d98c7d4b69d5f,0.0
gpt-4o-mini,673a5f9b329d98c7d4b69d5f,0.0
claude-opus-4-7,673a5f9b329d98c7d4b69d5f,1.0
claude-sonnet-4-6,673a5f9b329d98c7d4b69d5f,1.0
claude-haiku-4-5,673a5f9b329d98c7d4b69d5f,0.0
claude-opus-4-6,673a5f9b329d98c7d4b69d5f,1.0
claude-sonnet-4-5,673a5f9b329d98c7d4b69d5f,0.0
claude-opus-4-5,673a5f9b329d98c7d4b69d5f,1.0
gemini-3-5-flash,673a5f9b329d98c7d4b69d5f,1.0
gemini-3-1-flash-lite,673a5f9b329d98c7d4b69d5f,1.0
gemini-2-5-pro,673a5f9b329d98c7d4b69d5f,1.0
gemini-2-5-flash,673a5f9b329d98c7d4b69d5f,0.0
gemini-2-5-flash-lite,673a5f9b329d98c7d4b69d5f,0.0
deepseek-v3,673a5f9b329d98c7d4b69d5f,0.0
deepseek-v4-flash,673a5f9b329d98c7d4b69d5f,
deepseek-v4-pro,673a5f9b329d98c7d4b69d5f,
o3-mini,673a5fa4329d98c7d4b69d60,0.0
o4-mini,673a5fa4329d98c7d4b69d60,
deepseek-r1,673a5fa4329d98c7d4b69d60,
gpt-4o-2024-11-20,673a5fa4329d98c7d4b69d60,0.0
gpt-5-mini,673a5fa4329d98c7d4b69d60,0.0
gpt-4-1,673a5fa4329d98c7d4b69d60,0.0
gpt-4-1-mini,673a5fa4329d98c7d4b69d60,0.0
gpt-4-1-nano,673a5fa4329d98c7d4b69d60,0.0
gpt-5-4-mini,673a5fa4329d98c7d4b69d60,0.0
gpt-5-4-nano,673a5fa4329d98c7d4b69d60,0.0
gpt-5-nano,673a5fa4329d98c7d4b69d60,0.0
gpt-4o-mini,673a5fa4329d98c7d4b69d60,0.0
claude-opus-4-7,673a5fa4329d98c7d4b69d60,1.0
claude-sonnet-4-6,673a5fa4329d98c7d4b69d60,0.0
claude-haiku-4-5,673a5fa4329d98c7d4b69d60,0.0
claude-opus-4-6,673a5fa4329d98c7d4b69d60,0.0
claude-sonnet-4-5,673a5fa4329d98c7d4b69d60,0.0
claude-opus-4-5,673a5fa4329d98c7d4b69d60,0.0
gemini-3-5-flash,673a5fa4329d98c7d4b69d60,1.0
gemini-3-1-flash-lite,673a5fa4329d98c7d4b69d60,0.0
gemini-2-5-pro,673a5fa4329d98c7d4b69d60,0.0
gemini-2-5-flash,673a5fa4329d98c7d4b69d60,0.0
gemini-2-5-flash-lite,673a5fa4329d98c7d4b69d60,0.0
deepseek-v3,673a5fa4329d98c7d4b69d60,0.0
deepseek-v4-flash,673a5fa4329d98c7d4b69d60,
deepseek-v4-pro,673a5fa4329d98c7d4b69d60,
o3-mini,673a6a6c4c465c371379b670,0.0
o4-mini,673a6a6c4c465c371379b670,0.0
deepseek-r1,673a6a6c4c465c371379b670,1.0
gpt-4o-2024-11-20,673a6a6c4c465c371379b670,0.0
gpt-5-mini,673a6a6c4c465c371379b670,0.0
gpt-4-1,673a6a6c4c465c371379b670,0.0
gpt-4-1-mini,673a6a6c4c465c371379b670,0.0
gpt-4-1-nano,673a6a6c4c465c371379b670,0.0
gpt-5-4-mini,673a6a6c4c465c371379b670,0.0
gpt-5-4-nano,673a6a6c4c465c371379b670,0.0
gpt-5-nano,673a6a6c4c465c371379b670,
gpt-4o-mini,673a6a6c4c465c371379b670,0.0
claude-opus-4-7,673a6a6c4c465c371379b670,0.0
claude-sonnet-4-6,673a6a6c4c465c371379b670,0.0
claude-haiku-4-5,673a6a6c4c465c371379b670,0.0
claude-opus-4-6,673a6a6c4c465c371379b670,0.0
claude-sonnet-4-5,673a6a6c4c465c371379b670,0.0
claude-opus-4-5,673a6a6c4c465c371379b670,0.0
gemini-3-5-flash,673a6a6c4c465c371379b670,0.0
gemini-3-1-flash-lite,673a6a6c4c465c371379b670,0.0
gemini-2-5-pro,673a6a6c4c465c371379b670,1.0
gemini-2-5-flash,673a6a6c4c465c371379b670,0.0
gemini-2-5-flash-lite,673a6a6c4c465c371379b670,0.0
deepseek-v3,673a6a6c4c465c371379b670,0.0
deepseek-v4-flash,673a6a6c4c465c371379b670,1.0
deepseek-v4-pro,673a6a6c4c465c371379b670,
o3-mini,673a76559e89466aa6433f66,0.0
o4-mini,673a76559e89466aa6433f66,0.0
